cos_charge_target__trigram_naturalness,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_aux_slack,method_cone_denominator,method_id,method_max_aux_harms,method_min_primary_descent_ratio,oracle_harm_rate,seed,sequence_entropy,sequence_entropy_delta,step,step_norm,worst_oracle_directional_derivative
-0.04839100794683212,0.03385178347187013,0.001629910186049364,-0.07950747774462824,0.0,0.18841828844608383,-0.0007173885242082179,-4.369942665100098,-0.04509735107421875,-0.016712931916117668,0.0009901541052386165,3.6335809230804443,0.11291849613189697,3.3392081260681152,-1.1081175841536606,naive_weighted,0.02,8,M3,1,0.0,0.0,0,2.7846856117248535,-0.3733689785003662,0,0.9391852617263794,-0.0007173885242082179
-0.05325886404602138,0.029638167348270628,-0.03672740925689374,0.061567871493794474,0.0,0.16569766265224928,-7.759517757222056e-07,-1.4632412195205688,-0.002389482920989394,-0.06467889249324799,0.00040270655881613493,3.0451571941375732,0.07027024030685425,3.3234610557556152,-0.3825775927216455,naive_weighted,0.02,8,M3,1,0.0,0.0,0,2.4113166332244873,-0.053830862045288086,1,0.5781501531600952,-7.759517757222056e-07
-0.05483649383970352,0.026058914979131806,0.06871805386216226,-0.009422549489223076,0.0,0.17800605107398249,-2.3546192096546292e-05,-1.6833674907684326,-0.030889593064785004,-0.0388614647090435,0.00040193097083829343,2.698843479156494,0.06789660453796387,3.2549564838409424,-0.4382855236835894,naive_weighted,0.02,8,M3,1,0.0,0.0,0,2.357485771179199,-0.0563054084777832,2,0.6363735795021057,-2.3546192096546292e-05
-0.04839100794683212,0.03385178347187013,0.001629910186049364,-0.07950747774462824,0.0,0.18841828844608383,-0.0007173885242082179,-4.369942665100098,-0.04509735107421875,-0.016712931916117668,0.0009901541052386165,3.6335809230804443,0.11291849613189697,3.3392081260681152,-1.1081175841536606,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,0,2.7846856117248535,-0.3733689785003662,0,0.9391852617263794,-0.0007173885242082179
-0.05325886404602138,0.029638167348270628,-0.03672740925689374,0.061567871493794474,0.0,0.16569766265224928,-7.759517757222056e-07,-1.4632412195205688,-0.002389482920989394,-0.06467889249324799,0.00040270655881613493,3.0451571941375732,0.07027024030685425,3.3234610557556152,-0.3825775927216455,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,0,2.4113166332244873,-0.053830862045288086,1,0.5781501531600952,-7.759517757222056e-07
-0.05483649383970352,0.026058914979131806,0.06871805386216226,-0.009422549489223076,0.0,0.17800605107398249,-2.3546192096546292e-05,-1.6833674907684326,-0.030889593064785004,-0.0388614647090435,0.00040193097083829343,2.698843479156494,0.06789660453796387,3.2549564838409424,-0.4382855236835894,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,0,2.357485771179199,-0.0563054084777832,2,0.6363735795021057,-2.3546192096546292e-05
-0.04839100794683212,0.03385178347187013,0.001629910186049364,-0.07950747774462824,0.0,0.18841828844608383,-0.0006620067870244384,-4.409519672393799,-0.007843277417123318,0.04605039209127426,0.0009901541052386165,3.6335809230804443,0.11291849613189697,3.3392081260681152,-1.092993641126668,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.25,0,2.7846856117248535,-0.37067627906799316,0,0.9366953372955322,0.04605039209127426
-0.04471986306440105,0.03643321069484391,0.1536843336912595,0.0996679403848331,0.0,0.16380497197233057,-0.0008222436299547553,-2.781355857849121,-0.05565331503748894,-0.10262081027030945,0.0004387998196762055,3.110076904296875,0.10513102263212204,3.384540319442749,-0.7351130566967186,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.0,0,2.4140093326568604,-0.1438734531402588,1,0.792992353439331,-0.0008222436299547553
-0.06400979702296575,0.04699636425209339,-0.05369778486677321,0.05130098437554208,0.0,0.1782377938636055,-2.7612368285190314e-06,-0.74880051612854,-0.0069955685175955296,-0.05929168686270714,1.7458457932661986e-06,2.782210111618042,0.05433562397956848,3.269810199737549,-0.2037726331864178,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.0,0,2.2701358795166016,0.0029816627502441406,2,0.4317067265510559,-2.7612368285190314e-06
-0.03058132189602512,-0.011651397328274794,0.04858487270355186,-0.014891999168931483,0.0,0.21768897981714955,0.002739002462476492,-14.673398971557617,-0.06624294817447662,0.04915330186486244,0.006739187519997358,3.7432448863983154,0.11875367164611816,3.3163044452667236,-3.6719374038511887,naive_weighted,0.02,8,M3,1,0.0,0.5,1,2.693592071533203,-0.6943280696868896,0,1.5334248542785645,0.04915330186486244
-0.013737592716995413,0.0728412779235703,0.009975506736848005,0.013265345596188288,0.0,0.18316634023505243,-0.005312558729201555,-9.824918746948242,0.015386916697025299,-0.026041872799396515,0.009756493382155895,2.4568231105804443,0.05790185555815697,3.3275012969970703,-2.4602215654449537,naive_weighted,0.02,8,M3,1,0.0,0.25,1,1.9992640018463135,-0.04148244857788086,1,1.3676635026931763,0.015386916697025299
-0.0397189939340971,-0.02644039768825177,-0.052973015741567424,0.0023094975192961497,0.0,0.1990388114935711,0.0004108813882339746,-0.3382289409637451,-0.02288268506526947,-0.08152403682470322,0.005167126189917326,2.138166904449463,0.074152871966362,3.3029348850250244,-0.11055619536637096,naive_weighted,0.02,8,M3,1,0.0,0.25,1,1.9577815532684326,0.08737707138061523,2,0.3256462514400482,0.0004108813882339746
-0.03058132189602512,-0.011651397328274794,0.04858487270355186,-0.014891999168931483,0.0,0.21768897981714955,-0.015823889523744583,-2.800217390060425,-0.12200422585010529,-0.14878979325294495,0.006739187519997358,3.7432448863983154,0.11875367164611816,3.3163044452667236,-0.7717088246718049,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,1,2.693592071533203,-0.1343822479248047,0,0.4856563210487366,-0.015823889523744583
0.08755565208045447,0.09355424327002697,-0.15393477536985808,-0.04724985649041271,0.0,0.19039077615235575,-0.0034413891844451427,-0.3962288796901703,-0.026280250400304794,-0.10155070573091507,0.00020408406271599233,3.283923864364624,0.022792041301727295,3.1622884273529053,-0.13187530625145882,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,1,2.5592098236083984,-0.09503626823425293,1,0.42326948046684265,-0.0034413891844451427
-0.04236813480608015,0.04383248694053495,-0.027703601617965486,-0.07780056869712051,0.0,0.19036192026358378,-0.021203534677624702,-1.6984891891479492,-0.007255793549120426,-0.053208764642477036,0.011270391754806042,2.823033094406128,0.00628968421369791,3.062931776046753,-0.44503932050429285,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,1,2.4641735553741455,-0.08610916137695312,2,0.3752944767475128,-0.007255793549120426
-0.03058132189602512,-0.011651397328274794,0.04858487270355186,-0.014891999168931483,0.0,0.21768897981714955,-0.015823889523744583,-2.800217390060425,-0.12200422585010529,-0.14878979325294495,0.006739187519997358,3.7432448863983154,0.11875367164611816,3.3163044452667236,-0.7717088246718049,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.0,1,2.693592071533203,-0.1343822479248047,0,0.4856563210487366,-0.015823889523744583
0.08755565208045447,0.09355424327002697,-0.15393477536985808,-0.04724985649041271,0.0,0.19039077615235575,-0.0011653155088424683,-0.9007384777069092,0.010581902228295803,-0.04148227721452713,0.00020408406271599233,3.283923864364624,0.022792041301727295,3.1622884273529053,-0.23320104205049574,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.25,1,2.5592098236083984,-0.1095423698425293,1,0.45785626769065857,0.010581902228295803
-0.06698930622764505,-0.009274595901388915,-0.024040274525523448,0.1011673087556758,0.0,0.20592596042418168,-0.004589159972965717,-2.996525764465332,-0.04063781350851059,-0.09002439677715302,0.0007022502832114697,2.5727648735046387,0.035250600427389145,3.1222591400146484,-0.7829442836809903,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.0,1,2.449667453765869,-0.10976481437683105,2,0.4059162139892578,-0.004589159972965717
